,DATATYPE,CNT,TIME,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,BKID,BKDUR,BKPMIN,USER
547,SMP,3562,64.37881,0.57031,0.49263,10.02007,0.72980,0,0.85869,0.58567,10.20940,0.72980,0,0.00733,-0.00048,0.51440,0.00323,1,0.04511,-0.00842,0.49636,0.00298,1,20,0.00000,19,BLINK 500
548,SMP,3563,64.39523,0.57031,0.49263,10.02007,0.72980,0,0.85869,0.58567,10.20940,0.72980,0,0.00733,-0.00048,0.51440,0.00323,1,0.04511,-0.00842,0.49636,0.00298,1,20,0.00000,19,BLINK 500
549,SMP,3564,64.41166,0.57031,0.49263,10.02007,0.72980,0,0.85869,0.58567,10.20940,0.72980,0,0.00733,-0.00048,0.51440,0.00323,1,0.04511,-0.00842,0.49636,0.00298,1,20,0.00000,19,BLINK 500
550,SMP,3565,64.42808,0.57031,0.49263,10.02007,0.72980,0,0.85869,0.58567,10.20940,0.72980,0,0.00733,-0.00048,0.51440,0.00323,1,0.04511,-0.00842,0.49636,0.00298,1,20,0.00000,19,BLINK 500
551,SMP,3566,64.44449,0.57031,0.49263,10.02007,0.72980,0,0.85869,0.58567,10.20940,0.72980,0,0.00733,-0.00048,0.51440,0.00323,1,0.04511,-0.00842,0.49636,0.00298,1,20,0.00000,19,BLINK 500
552,SMP,3567,64.46091,0.57031,0.49263,10.02007,0.72980,0,0.85869,0.58567,10.20940,0.72980,0,0.00733,-0.00048,0.51440,0.00323,1,0.04511,-0.00842,0.49636,0.00298,1,20,0.00000,19,BLINK 500
553,SMP,3568,64.4784,0.57031,0.49263,10.02007,0.72980,0,0.85869,0.58567,10.20940,0.72980,0,0.00733,-0.00048,0.51440,0.00323,1,0.04511,-0.00842,0.49636,0.00298,1,20,0.00000,19,BLINK 500
554,SMP,3569,64.49377,0.57031,0.49263,10.02007,0.72980,0,0.85869,0.58567,10.20940,0.72980,0,0.00733,-0.00048,0.51440,0.00323,1,0.04511,-0.00842,0.49636,0.00298,1,20,0.00000,19,BLINK 500
555,SMP,3570,64.51022,0.57031,0.49263,10.02007,0.72980,0,0.85869,0.58567,10.20940,0.72980,0,0.00733,-0.00048,0.51440,0.00323,1,0.04511,-0.00842,0.49636,0.00298,1,20,0.00000,19,BLINK 500
556,SMP,3571,64.52693,0.57031,0.49263,10.02007,0.72980,0,0.85869,0.58567,10.20940,0.72980,0,0.00733,-0.00048,0.51440,0.00323,1,0.04511,-0.00842,0.49636,0.00298,1,20,0.00000,19,BLINK 500
557,SMP,3572,64.54719,0.57031,0.49263,10.02007,0.72980,0,0.85869,0.58567,10.20940,0.72980,0,0.00733,-0.00048,0.51440,0.00323,1,0.04511,-0.00842,0.49636,0.00298,1,20,0.00000,19,BLINK 500
558,SMP,3573,64.56166,0.57031,0.49263,10.02007,0.72980,0,0.85869,0.58567,10.20940,0.72980,0,0.00733,-0.00048,0.51440,0.00323,1,0.04511,-0.00842,0.49636,0.00298,1,20,0.00000,19,BLINK 500
559,SMP,3574,64.58194,0.57031,0.49263,10.02007,0.72980,0,0.85869,0.58567,10.20940,0.72980,0,0.00733,-0.00048,0.51440,0.00323,1,0.04511,-0.00842,0.49636,0.00298,1,20,0.00000,19,BLINK 500
560,SMP,3575,64.59236,0.57245,0.49644,10.22436,0.72980,1,0.86149,0.58882,10.54658,0.72980,1,0.00733,-0.00048,0.51440,0.00329,1,0.04511,-0.00842,0.49636,0.00338,1,0,0.24642,20,0
561,SMP,3576,64.60873,0.57246,0.49691,10.22255,0.72980,1,0.86152,0.58858,10.49044,0.72980,1,0.00733,-0.00048,0.51440,0.00343,1,0.04511,-0.00842,0.49636,0.00345,1,0,0.00000,20,0
562,SMP,3577,64.63419,0.57246,0.49691,10.22255,0.72980,1,0.86155,0.58873,10.57228,0.72980,1,0.00733,-0.00048,0.51440,0.00343,1,0.04511,-0.00842,0.49636,0.00334,1,0,0.00000,20,0
563,SMP,3578,64.64172,0.57265,0.49724,10.12895,0.72980,1,0.86157,0.58907,10.51735,0.72980,1,0.00733,-0.00048,0.51440,0.00330,1,0.04511,-0.00842,0.49636,0.00337,1,0,0.00000,20,0
564,SMP,3579,64.65826,0.57266,0.49711,10.11321,0.72980,1,0.86150,0.58926,10.49984,0.72980,1,0.00733,-0.00048,0.51440,0.00337,1,0.04511,-0.00842,0.49636,0.00345,1,0,0.00000,20,0
565,SMP,3580,64.67605,0.57274,0.49733,10.18097,0.72980,1,0.86161,0.58939,10.66649,0.72980,1,0.00733,-0.00048,0.51440,0.00333,1,0.04511,-0.00842,0.49636,0.00345,1,0,0.00000,20,0
566,SMP,3581,64.69096,0.57269,0.49726,10.18415,0.72980,1,0.86154,0.58938,10.60291,0.72980,1,0.00733,-0.00048,0.51440,0.00330,1,0.04511,-0.00842,0.49636,0.00347,1,0,0.00000,20,0
567,SMP,3582,64.70739,0.57274,0.49733,10.18097,0.72980,1,0.86173,0.58973,10.66245,0.72980,1,0.00733,-0.00048,0.51440,0.00332,1,0.04511,-0.00842,0.49636,0.00353,1,0,0.00000,20,0
568,SMP,3583,64.72386,0.57275,0.49730,10.10541,0.72980,1,0.86167,0.58987,10.55225,0.72980,1,0.00733,-0.00048,0.51440,0.00334,1,0.04511,-0.00842,0.49636,0.00355,1,0,0.00000,20,0
569,SMP,3584,64.74025,0.57213,0.49776,10.23737,0.72980,1,0.86092,0.59009,10.70200,0.72980,1,0.00733,-0.00048,0.51440,0.00335,1,0.04511,-0.00842,0.49636,0.00353,1,0,0.00000,20,0
570,SMP,3585,64.75669,0.57217,0.49759,10.12935,0.72980,1,0.86090,0.59006,10.98175,0.72980,1,0.00733,-0.00048,0.51440,0.00332,1,0.04511,-0.00842,0.49636,0.00349,1,0,0.00000,20,0
571,SMP,3586,64.7731,0.57159,0.49736,10.48558,0.70978,1,0.86083,0.59034,10.86031,0.69070,1,0.00643,-0.00064,0.45770,0.00338,1,0.04511,-0.00842,0.49636,0.00357,1,0,0.00000,20,0
572,SMP,3587,64.7894,0.57170,0.49782,9.95443,0.67068,1,0.86076,0.59059,10.76131,0.65161,1,0.00643,-0.00064,0.45770,0.00344,1,0.04511,-0.00842,0.49636,0.00353,1,0,0.00000,20,0
573,SMP,3588,64.80589,0.57183,0.49712,10.19671,0.63158,1,0.86076,0.59051,10.71018,0.61251,1,0.00643,-0.00064,0.45770,0.00343,1,0.04511,-0.00842,0.49636,0.00358,1,0,0.00000,20,0
574,SMP,3589,64.82246,0.57146,0.49750,10.15645,0.59249,1,0.86082,0.59038,10.88516,0.57341,1,0.00643,-0.00064,0.45770,0.00346,1,0.04511,-0.00842,0.49636,0.00355,1,0,0.00000,20,0
575,SMP,3590,64.83872,0.57131,0.49714,10.11519,0.57341,1,0.86066,0.59032,10.79442,0.57341,1,0.00643,-0.00064,0.45770,0.00333,1,0.04511,-0.00842,0.49636,0.00361,1,0,0.00000,20,0
576,SMP,3591,64.85533,0.57132,0.49719,9.98416,0.57341,1,0.86054,0.58972,11.00054,0.57341,1,0.00643,-0.00064,0.45770,0.00332,1,0.04511,-0.00842,0.49636,0.00356,1,0,0.00000,20,0
577,SMP,3592,64.8716,0.57105,0.49723,10.36040,0.57341,1,0.86044,0.58964,10.84778,0.57341,1,0.00643,-0.00064,0.45770,0.00349,1,0.04511,-0.00842,0.49636,0.00354,1,0,0.00000,20,0
578,SMP,3593,64.88814,0.57115,0.49686,10.31555,0.57341,1,0.86034,0.58973,10.55251,0.57341,1,0.00643,-0.00064,0.45770,0.00340,1,0.04511,-0.00842,0.49636,0.00358,1,0,0.00000,20,0
579,SMP,3594,64.90447,0.57099,0.49722,10.58894,0.57341,1,0.86018,0.58996,11.00964,0.57341,1,0.00643,-0.00064,0.45770,0.00345,1,0.04511,-0.00842,0.49636,0.00357,1,0,0.00000,20,0
580,SMP,3595,64.96312,0.57052,0.49696,10.21131,0.57341,1,0.86018,0.58996,11.00964,0.57341,1,0.00643,-0.00064,0.45770,0.00339,1,0.04511,-0.00842,0.49636,0.00356,1,0,0.00000,20,0
581,SMP,3596,64.9715,0.56986,0.49671,10.28114,0.57341,1,0.86018,0.58996,11.00964,0.57341,1,0.00643,-0.00064,0.45770,0.00346,1,0.04511,-0.00842,0.49636,0.00355,1,0,0.00000,20,0
582,SMP,3597,64.98685,0.56911,0.49675,10.05138,0.57341,1,0.85920,0.58886,11.15803,0.57341,1,0.00643,-0.00064,0.45770,0.00332,1,0.04511,-0.00842,0.49636,0.00354,1,0,0.00000,20,0
583,SMP,3598,65.01305,0.56776,0.49585,9.60281,0.57341,1,0.85723,0.58830,11.54888,0.57341,1,0.00643,-0.00064,0.45770,0.00332,1,0.04511,-0.00842,0.49636,0.00354,1,0,0.00000,20,0
584,SMP,3599,65.02528,0.56297,0.49483,10.33603,0.61420,1,0.85632,0.58819,11.31786,0.65305,1,0.00729,-0.00059,0.57208,0.00326,1,0.04511,-0.00842,0.49636,0.00342,1,0,0.00000,20,0
585,SMP,3600,65.05303,0.55616,0.49113,7.98467,0.69384,1,0.84701,0.58348,10.75250,0.73269,1,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00361,1,0,0.00000,20,0
586,SMP,3601,65.05645,0.55616,0.49113,7.98467,0.77348,0,0.84048,0.58043,8.96589,0.81233,1,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00372,1,0,0.00000,20,0
587,SMP,3602,65.0741,0.55616,0.49113,7.98467,0.85312,0,0.84048,0.58043,8.96589,0.89198,0,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00372,1,0,0.00000,20,0
588,SMP,3603,65.08987,0.55616,0.49113,7.98467,0.89198,0,0.84048,0.58043,8.96589,0.89198,0,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00372,1,0,0.00000,20,0
589,SMP,3604,65.10209,0.55616,0.49113,7.98467,0.89198,0,0.84048,0.58043,8.96589,0.89198,0,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00372,1,21,0.00000,20,BLINK 500
590,SMP,3605,65.11811,0.55616,0.49113,7.98467,0.89198,0,0.84048,0.58043,8.96589,0.89198,0,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00372,1,21,0.00000,20,BLINK 500
591,SMP,3606,65.13578,0.55616,0.49113,7.98467,0.89198,0,0.84048,0.58043,8.96589,0.89198,0,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00372,1,21,0.00000,20,BLINK 500
592,SMP,3607,65.15089,0.55616,0.49113,7.98467,0.89198,0,0.84048,0.58043,8.96589,0.89198,0,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00372,1,21,0.00000,20,BLINK 500
593,SMP,3608,65.16727,0.55616,0.49113,7.98467,0.89198,0,0.84048,0.58043,8.96589,0.89198,0,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00372,1,21,0.00000,20,BLINK 500
594,SMP,3609,65.18455,0.55616,0.49113,7.98467,0.89198,0,0.84048,0.58043,8.96589,0.89198,0,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00372,1,21,0.00000,20,BLINK 500
595,SMP,3610,65.20026,0.55616,0.49113,7.98467,0.89198,0,0.84048,0.58043,8.96589,0.89198,0,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00372,1,21,0.00000,20,BLINK 500
596,SMP,3611,65.21713,0.55616,0.49113,7.98467,0.89198,0,0.84048,0.58043,8.96589,0.89198,0,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00372,1,21,0.00000,20,BLINK 500
597,SMP,3612,65.23327,0.55616,0.49113,7.98467,0.89198,0,0.84048,0.58043,8.96589,0.89198,0,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00372,1,21,0.00000,20,BLINK 500
598,SMP,3613,65.24979,0.55616,0.49113,7.98467,0.89198,0,0.84048,0.58043,8.96589,0.89198,0,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00372,1,21,0.00000,20,BLINK 500
599,SMP,3614,65.26614,0.55616,0.49113,7.98467,0.89198,0,0.84048,0.58043,8.96589,0.89198,0,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00372,1,21,0.00000,20,BLINK 500
600,SMP,3615,65.28312,0.55616,0.49113,7.98467,0.89198,0,0.84048,0.58043,8.96589,0.89198,0,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00372,1,21,0.00000,20,BLINK 500
601,SMP,3616,65.29884,0.55616,0.49113,7.98467,0.89198,0,0.84048,0.58043,8.96589,0.89198,0,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00372,1,21,0.00000,20,BLINK 500
602,SMP,3617,65.3182,0.55616,0.49113,7.98467,0.89198,0,0.84048,0.58043,8.96589,0.89198,0,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00372,1,21,0.00000,20,BLINK 500
603,SMP,3618,65.33156,0.55616,0.49113,7.98467,0.89198,0,0.84048,0.58043,8.96589,0.89198,0,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00372,1,21,0.00000,20,BLINK 500
604,SMP,3619,65.34927,0.55616,0.49113,7.98467,0.89198,0,0.84048,0.58043,8.96589,0.89198,0,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00372,1,21,0.00000,20,BLINK 500
605,SMP,3620,65.36499,0.55616,0.49113,7.98467,0.89198,0,0.84048,0.58043,8.96589,0.89198,0,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00372,1,21,0.00000,20,BLINK 500
606,SMP,3621,65.38083,0.55616,0.49113,7.98467,0.89198,0,0.84048,0.58043,8.96589,0.89198,0,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00372,1,21,0.00000,20,BLINK 500
607,SMP,3622,65.39735,0.55616,0.49113,7.98467,0.89198,0,0.84048,0.58043,8.96589,0.89198,0,0.00729,-0.00059,0.57208,0.00266,1,0.04511,-0.00842,0.49636,0.00372,1,21,0.00000,20,BLINK 500
608,SMP,3623,65.41383,0.43994,0.48940,9.38367,0.90625,1,0.77387,0.57157,9.25685,0.92801,1,-0.01042,-0.00017,0.59751,0.00330,1,0.04727,-0.00924,0.62351,0.00393,1,0,0.31174,21,0
609,SMP,3624,65.43012,0.43800,0.48996,9.04761,0.94228,1,0.77150,0.57121,10.07501,0.96404,1,-0.01042,-0.00017,0.59751,0.00336,1,0.04727,-0.00924,0.62351,0.00354,1,0,0.00000,21,0
610,SMP,3625,65.44659,0.43750,0.48965,8.65079,0.97832,1,0.77142,0.57141,10.16693,1.00008,1,-0.01042,-0.00017,0.59751,0.00337,1,0.04727,-0.00924,0.62351,0.00343,1,0,0.00000,21,0
611,SMP,3626,65.46298,0.43603,0.49004,9.39549,1.02292,1,0.77007,0.57107,10.24037,1.04468,1,-0.01141,-0.00012,0.62420,0.00330,1,0.04695,-0.00912,0.62385,0.00351,1,0,0.00000,21,0
612,SMP,3627,65.47943,0.43514,0.49010,8.66312,1.05324,1,0.76860,0.57103,10.05058,1.05324,1,-0.01141,-0.00012,0.62420,0.00334,1,0.04695,-0.00912,0.62385,0.00403,1,0,0.00000,21,0
613,SMP,3628,65.4959,0.43523,0.49018,8.79658,1.06181,1,0.76871,0.57103,10.90879,1.06181,1,-0.01141,-0.00012,0.62420,0.00332,1,0.04695,-0.00912,0.62385,0.00386,1,0,0.00000,21,0
614,SMP,3629,65.51239,0.43511,0.48966,8.88499,1.06181,1,0.76933,0.57082,11.01537,1.05365,1,-0.01130,-0.00011,0.60888,0.00348,1,0.04567,-0.00891,0.60909,0.00345,1,0,0.00000,21,0
615,SMP,3630,65.52868,0.43494,0.49017,8.98710,1.04508,1,0.76905,0.57005,9.95657,1.03692,1,-0.01130,-0.00011,0.60888,0.00324,1,0.04567,-0.00891,0.60909,0.00343,1,0,0.00000,21,0
616,SMP,3631,65.54513,0.43505,0.48956,8.87031,1.02836,1,0.76865,0.56970,9.90006,1.02020,1,-0.01130,-0.00011,0.60888,0.00340,1,0.04567,-0.00891,0.60909,0.00343,1,0,0.00000,21,0
617,SMP,3632,65.56217,0.43499,0.48948,8.56881,1.02020,1,0.76859,0.56953,10.04435,1.02020,1,-0.01161,-0.00012,0.62259,0.00341,1,0.04743,-0.00920,0.63339,0.00343,1,0,0.00000,21,0
618,SMP,3633,65.57825,0.43476,0.48983,8.80010,1.02876,1,0.76861,0.56940,10.21309,1.03692,1,-0.01161,-0.00012,0.62259,0.00335,1,0.04743,-0.00920,0.63339,0.00335,1,0,0.00000,21,0
619,SMP,3634,65.60038,0.43446,0.48955,9.17887,1.04549,1,0.76854,0.56945,10.12096,1.05365,1,-0.01161,-0.00012,0.62259,0.00325,1,0.04743,-0.00920,0.63339,0.00336,1,0,0.00000,21,0
620,SMP,3635,65.61083,0.43375,0.48922,8.45014,1.06221,1,0.76882,0.56924,9.94976,1.07970,1,-0.01180,-0.00012,0.62631,0.00341,1,0.04661,-0.00900,0.62318,0.00354,1,0,0.00000,21,0
621,SMP,3636,65.62745,0.43371,0.48972,8.80519,1.07970,1,0.76869,0.56901,9.54126,1.08902,1,-0.01180,-0.00012,0.62631,0.00334,1,0.04661,-0.00900,0.62318,0.00354,1,0,0.00000,21,0
622,SMP,3637,65.64374,0.43372,0.48956,8.87031,1.08902,1,0.76807,0.56943,9.42692,1.09835,1,-0.01180,-0.00012,0.62631,0.00339,1,0.04661,-0.00900,0.62318,0.00398,1,0,0.00000,21,0
623,SMP,3638,65.66012,0.43366,0.48948,8.56881,1.09835,1,0.76822,0.56898,10.07328,1.09019,1,-0.01195,-0.00006,0.62830,0.00340,1,0.04536,-0.00866,0.60801,0.00363,1,0,0.00000,21,0
624,SMP,3639,65.67657,0.43365,0.48935,8.44030,1.09019,1,0.76778,0.56890,9.66425,1.07270,1,-0.01195,-0.00006,0.62830,0.00346,1,0.04536,-0.00866,0.60801,0.00367,1,0,0.00000,21,0
625,SMP,3640,65.69302,0.43359,0.49007,8.76430,1.07270,1,0.76742,0.56924,10.03805,1.05522,1,-0.01195,-0.00006,0.62830,0.00322,1,0.04536,-0.00866,0.60801,0.00355,1,0,0.00000,21,0
626,SMP,3641,65.70956,0.43358,0.49006,8.69998,1.05522,1,0.76754,0.56918,10.03728,1.03773,1,-0.01195,-0.00006,0.62830,0.00322,1,0.04536,-0.00866,0.60801,0.00350,1,0,0.00000,21,0
627,SMP,3642,65.72588,0.43366,0.48948,8.56881,1.03773,1,0.76758,0.56924,10.14370,1.03773,1,-0.01195,-0.00006,0.62830,0.00341,1,0.04536,-0.00866,0.60801,0.00349,1,0,0.00000,21,0
628,SMP,3643,65.74535,0.43359,0.49007,8.76430,1.03773,1,0.76777,0.56906,10.05716,1.03773,1,-0.01195,-0.00006,0.62830,0.00322,1,0.04536,-0.00866,0.60801,0.00342,1,0,0.00000,21,0
629,SMP,3644,65.75871,0.43366,0.48948,8.56881,1.03773,1,0.76764,0.56921,10.02290,1.03773,1,-0.01197,-0.00000,0.62938,0.00340,1,0.04536,-0.00866,0.60801,0.00349,1,0,0.00000,21,0
630,SMP,3645,65.77513,0.43359,0.49006,8.72635,1.03773,1,0.76774,0.56880,9.97282,1.03773,1,-0.01197,-0.00000,0.62938,0.00324,1,0.04536,-0.00866,0.60801,0.00354,1,0,0.00000,21,0
631,SMP,3646,65.79157,0.43352,0.48990,8.69084,1.03773,1,0.76757,0.56874,10.07326,1.03773,1,-0.01197,-0.00000,0.62938,0.00318,1,0.04536,-0.00866,0.60801,0.00357,1,0,0.00000,21,0
632,SMP,3647,65.8082,0.43268,0.48880,8.31466,1.02917,1,0.76730,0.56884,10.09242,1.04665,1,-0.01163,-0.00000,0.60840,0.00341,1,0.04855,-0.00930,0.65240,0.00355,1,0,0.00000,21,0
633,SMP,3648,65.82443,0.43239,0.48986,8.61071,1.03809,1,0.76677,0.56846,10.09099,1.05557,1,-0.01163,-0.00000,0.60840,0.00315,1,0.04855,-0.00930,0.65240,0.00362,1,0,0.00000,21,0
634,SMP,3649,65.84749,0.43221,0.48992,8.75147,1.04701,1,0.76691,0.56823,10.41964,1.06449,1,-0.01163,-0.00000,0.60840,0.00314,1,0.04855,-0.00930,0.65240,0.00346,1,0,0.00000,21,0
635,SMP,3650,65.85734,0.43182,0.48895,9.09584,1.05593,1,0.76670,0.56751,10.70219,1.07341,1,-0.01181,-0.00000,0.60592,0.00315,1,0.04814,-0.00902,0.65022,0.00352,1,0,0.00000,21,0
636,SMP,3651,65.87398,0.43112,0.48889,8.62183,1.07341,1,0.76616,0.56719,10.24216,1.07341,1,-0.01181,-0.00000,0.60592,0.00308,1,0.04814,-0.00902,0.65022,0.00351,1,0,0.00000,21,0
637,SMP,3652,65.8909,0.43095,0.48828,8.79615,1.07341,1,0.76605,0.56700,9.88586,1.07341,1,-0.01181,-0.00000,0.60592,0.00317,1,0.04814,-0.00902,0.65022,0.00359,1,0,0.00000,21,0
638,SMP,3653,65.9066,0.43059,0.48805,9.40648,1.07341,1,0.76511,0.56678,10.36570,1.05593,1,-0.01237,0.00012,0.62275,0.00315,1,0.04526,-0.00850,0.61283,0.00385,1,0,0.00000,21,0
639,SMP,3654,65.92322,0.42987,0.48830,8.75299,1.05593,1,0.76535,0.56634,10.28967,1.03844,1,-0.01237,0.00012,0.62275,0.00325,1,0.04526,-0.00850,0.61283,0.00344,1,0,0.00000,21,0
640,SMP,3655,65.93946,0.42974,0.48814,9.09232,1.03844,1,0.76509,0.56568,10.43183,1.02096,1,-0.01237,0.00012,0.62275,0.00318,1,0.04526,-0.00850,0.61283,0.00341,1,0,0.00000,21,0
641,SMP,3656,65.95602,0.42913,0.48803,9.71928,1.02096,1,0.76471,0.56523,10.34347,1.02096,1,-0.01232,0.00017,0.60843,0.00316,1,0.04743,-0.00875,0.64379,0.00338,1,0,0.00000,21,0
642,SMP,3657,65.97225,0.42858,0.48619,8.50627,1.02096,1,0.76472,0.56546,10.20953,1.03844,1,-0.01232,0.00017,0.60843,0.00358,1,0.04743,-0.00875,0.64379,0.00339,1,0,0.00000,21,0
643,SMP,3658,65.98877,0.42847,0.48707,8.73216,1.03844,1,0.76406,0.56513,10.26940,1.05593,1,-0.01232,0.00017,0.60843,0.00317,1,0.04743,-0.00875,0.64379,0.00359,1,0,0.00000,21,0
644,SMP,3659,66.00521,0.42841,0.48620,8.83065,1.05593,1,0.76459,0.56440,10.40583,1.05593,1,-0.01246,0.00034,0.60966,0.00335,1,0.04448,-0.00817,0.60541,0.00348,1,0,0.00000,21,0
645,SMP,3660,66.02266,0.42818,0.48579,8.79190,1.05593,1,0.76417,0.56404,10.29884,1.03844,1,-0.01246,0.00034,0.60966,0.00319,1,0.04448,-0.00817,0.60541,0.00340,1,0,0.00000,21,0
646,SMP,3661,66.03844,0.42830,0.48509,8.70097,1.03844,1,0.76356,0.56398,10.39284,1.02096,1,-0.01246,0.00034,0.60966,0.00341,1,0.04448,-0.00817,0.60541,0.00369,1,0,0.00000,21,0
647,SMP,3662,66.05446,0.42797,0.48493,9.42439,1.02952,1,0.76405,0.56348,9.98760,1.01204,1,-0.01299,0.00042,0.63300,0.00345,1,0.04448,-0.00795,0.60541,0.00390,1,0,0.00000,21,0
648,SMP,3663,66.0709,0.42792,0.48583,9.18230,1.02060,1,0.76351,0.56334,10.11177,1.02060,1,-0.01299,0.00042,0.63300,0.00323,1,0.04448,-0.00795,0.60541,0.00375,1,0,0.00000,21,0
649,SMP,3664,66.08746,0.42809,0.48607,9.19597,1.02917,1,0.76405,0.56348,9.98760,1.02917,1,-0.01299,0.00042,0.63300,0.00316,1,0.04448,-0.00795,0.60541,0.00391,1,0,0.00000,21,0
650,SMP,3665,66.10384,0.42840,0.48540,8.87031,1.03773,1,0.76475,0.56312,9.98123,1.05522,1,-0.01285,0.00041,0.63167,0.00338,1,0.04743,-0.00851,0.64379,0.00345,1,0,0.00000,21,0
651,SMP,3666,66.13055,0.42835,0.48554,8.69320,1.05522,1,0.76469,0.56335,10.27163,1.07270,1,-0.01285,0.00041,0.63167,0.00323,1,0.04743,-0.00851,0.64379,0.00343,1,0,0.00000,21,0
652,SMP,3667,66.1367,0.42919,0.48514,9.21627,1.07270,1,0.76474,0.56330,10.06547,1.09019,1,-0.01285,0.00041,0.63167,0.00324,1,0.04743,-0.00851,0.64379,0.00339,1,0,0.00000,21,0
653,SMP,3668,66.15306,0.42946,0.48537,9.19724,1.09019,1,0.76497,0.56331,9.98660,1.09019,1,-0.01245,0.00035,0.61806,0.00332,1,0.04433,-0.00793,0.60028,0.00348,1,0,0.00000,21,0
654,SMP,3669,66.17075,0.42973,0.48540,8.87031,1.09019,1,0.76572,0.56319,9.77251,1.07270,1,-0.01245,0.00035,0.61806,0.00338,1,0.04433,-0.00793,0.60028,0.00387,1,0,0.00000,21,0
655,SMP,3670,66.18595,0.42975,0.48592,8.91451,1.07270,1,0.76584,0.56451,9.95621,1.05522,1,-0.01245,0.00035,0.61806,0.00332,1,0.04433,-0.00793,0.60028,0.00349,1,0,0.00000,21,0
656,SMP,3671,66.20273,0.43032,0.48598,9.16882,1.05522,1,0.76578,0.56424,10.35196,1.05522,1,-0.01258,0.00030,0.63612,0.00326,1,0.04814,-0.00878,0.65022,0.00336,1,0,0.00000,21,0
657,SMP,3672,66.21873,0.43076,0.48592,9.17446,1.05522,1,0.76600,0.56472,9.91224,1.07270,1,-0.01258,0.00030,0.63612,0.00319,1,0.04814,-0.00878,0.65022,0.00352,1,0,0.00000,21,0
658,SMP,3673,66.23513,0.43099,0.48601,9.01998,1.07270,1,0.76658,0.56452,10.34820,1.09019,1,-0.01258,0.00030,0.63612,0.00323,1,0.04814,-0.00878,0.65022,0.00345,1,0,0.00000,21,0
659,SMP,3674,66.25503,0.43107,0.48626,8.76232,1.09019,1,0.76663,0.56437,10.34856,1.09835,1,-0.01239,0.00030,0.63277,0.00318,1,0.04670,-0.00848,0.62829,0.00351,1,0,0.00000,21,0
660,SMP,3675,66.26871,0.43194,0.48657,9.23932,1.09835,1,0.76704,0.56518,9.47729,1.08902,1,-0.01239,0.00030,0.63277,0.00301,1,0.04670,-0.00848,0.62829,0.00354,1,0,0.00000,21,0
661,SMP,3676,66.28459,0.43206,0.48656,9.13193,1.08902,1,0.76729,0.56520,9.71799,1.07970,1,-0.01239,0.00030,0.63277,0.00300,1,0.04670,-0.00848,0.62829,0.00342,1,0,0.00000,21,0
662,SMP,3677,66.30106,0.43241,0.48643,8.78788,1.07970,1,0.76744,0.56497,9.87332,1.06221,1,-0.01217,0.00036,0.63320,0.00318,1,0.04536,-0.00821,0.60801,0.00353,1,0,0.00000,21,0
663,SMP,3678,66.31733,0.43309,0.48612,9.15998,1.06221,1,0.76767,0.56499,10.08644,1.05405,1,-0.01217,0.00036,0.63320,0.00324,1,0.04536,-0.00821,0.60801,0.00367,1,0,0.00000,21,0
664,SMP,3679,66.33376,0.43351,0.48589,9.03430,1.05405,1,0.76856,0.56448,9.72027,1.04589,1,-0.01217,0.00036,0.63320,0.00317,1,0.04536,-0.00821,0.60801,0.00360,1,0,0.00000,21,0
