,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,BKID,BKDUR,BKPMIN,EEG,task
1702,0.30593,0.15799,11.20899,1.16816,0,0.64294,0.14075,11.82552,1.17892,0,-0.03557,0.03864,0.65215,0.00341,1,0.02718,0.04260,0.68235,0.00353,1,0,0.00000,24,7,happy
1703,0.30593,0.15799,11.20899,1.17892,0,0.64294,0.14075,11.82552,1.18968,0,-0.03557,0.03864,0.65215,0.00341,1,0.02718,0.04260,0.68235,0.00353,1,0,0.00000,24,7,happy
1704,0.30593,0.15799,11.20899,1.18968,0,0.64294,0.14075,11.82552,1.18968,0,-0.03557,0.03864,0.65215,0.00341,1,0.02718,0.04260,0.68235,0.00353,1,0,0.00000,24,7,happy
1705,0.30593,0.15799,11.20899,1.18968,0,0.64294,0.14075,11.82552,1.18968,0,-0.03557,0.03864,0.65215,0.00341,1,0.02718,0.04260,0.68235,0.00353,1,0,0.00000,24,17,happy
1706,0.30593,0.15799,11.20899,1.18968,0,0.64294,0.14075,11.82552,1.18968,0,-0.03557,0.03864,0.65215,0.00341,1,0.02718,0.04260,0.68235,0.00353,1,1,0.00000,24,45,happy
1707,0.30593,0.15799,11.20899,1.18968,0,0.64294,0.14075,11.82552,1.18968,0,-0.03557,0.03864,0.65215,0.00341,1,0.02718,0.04260,0.68235,0.00353,1,1,0.00000,24,59,happy
1708,0.30593,0.15799,11.20899,1.18968,0,0.64294,0.14075,11.82552,1.18968,0,-0.03557,0.03864,0.65215,0.00341,1,0.02718,0.04260,0.68235,0.00353,1,1,0.00000,24,49,happy
1709,0.30593,0.15799,11.20899,1.18968,0,0.64294,0.14075,11.82552,1.18968,0,-0.03557,0.03864,0.65215,0.00341,1,0.02718,0.04260,0.68235,0.00353,1,1,0.00000,24,25,happy
1710,0.30593,0.15799,11.20899,1.18968,0,0.64294,0.14075,11.82552,1.18968,0,-0.03557,0.03864,0.65215,0.00341,1,0.02718,0.04260,0.68235,0.00353,1,1,0.00000,24,6,happy
1711,0.30593,0.15799,11.20899,1.18968,0,0.64294,0.14075,11.82552,1.18968,0,-0.03557,0.03864,0.65215,0.00341,1,0.02718,0.04260,0.68235,0.00353,1,1,0.00000,24,6,happy
1712,0.30593,0.15799,11.20899,1.18968,0,0.64294,0.14075,11.82552,1.18968,0,-0.03557,0.03864,0.65215,0.00341,1,0.02718,0.04260,0.68235,0.00353,1,1,0.00000,24,6,happy
1713,0.30593,0.15799,11.20899,1.18968,0,0.64294,0.14075,11.82552,1.18968,0,-0.03557,0.03864,0.65215,0.00341,1,0.02718,0.04260,0.68235,0.00353,1,1,0.00000,24,6,happy
1714,0.30593,0.15799,11.20899,1.18968,0,0.64294,0.14075,11.82552,1.18968,0,-0.03557,0.03864,0.65215,0.00341,1,0.02718,0.04260,0.68235,0.00353,1,1,0.00000,24,6,happy
1715,0.30593,0.15799,11.20899,1.18968,0,0.64294,0.14075,11.82552,1.18968,0,-0.03557,0.03864,0.65215,0.00341,1,0.02718,0.04260,0.68235,0.00353,1,1,0.00000,24,6,happy
1716,0.30593,0.15799,11.20899,1.18968,0,0.64294,0.14075,11.82552,1.18968,0,-0.03557,0.03864,0.65215,0.00341,1,0.02718,0.04260,0.68235,0.00353,1,1,0.00000,24,6,happy
1717,0.30593,0.15799,11.20899,1.18968,0,0.64294,0.14075,11.82552,1.18968,0,-0.03557,0.03864,0.65215,0.00341,1,0.02718,0.04260,0.68235,0.00353,1,1,0.00000,24,6,happy
1718,0.30516,0.15805,12.52632,1.18968,1,0.64262,0.14049,12.89220,1.18968,1,-0.03557,0.03864,0.65215,0.00352,1,0.02718,0.04260,0.68235,0.00387,1,0,0.20333,25,6,happy
1719,0.30485,0.15817,12.89153,1.18968,1,0.64265,0.14054,12.92283,1.18968,1,-0.03557,0.03864,0.65215,0.00355,1,0.02718,0.04260,0.68235,0.00384,1,0,0.00000,25,6,happy
1720,0.30458,0.15847,12.92132,1.18968,1,0.64219,0.14014,13.07724,1.17892,1,-0.03572,0.03872,0.65251,0.00347,1,0.02596,0.04078,0.65321,0.00402,1,0,0.00000,25,6,happy
1721,0.30405,0.15799,12.28108,1.17892,1,0.64168,0.13923,12.42177,1.16816,1,-0.03572,0.03872,0.65251,0.00364,1,0.02596,0.04078,0.65321,0.00373,1,0,0.00000,25,6,happy
1722,0.30298,0.15798,12.51808,1.20204,1,0.64082,0.13998,13.15322,1.21280,1,-0.03651,0.03932,0.66360,0.00369,1,0.02680,0.04240,0.67916,0.00386,1,0,0.00000,25,6,happy
1723,0.30321,0.15817,12.68750,1.22409,1,0.64112,0.13990,12.81737,1.23485,1,-0.03462,0.03723,0.62929,0.00368,1,0.02680,0.04240,0.67916,0.00391,1,0,0.00000,25,13,happy
1724,0.30308,0.15805,12.55596,1.23485,1,0.64072,0.14003,13.16236,1.23485,1,-0.03462,0.03723,0.62929,0.00369,1,0.02680,0.04240,0.67916,0.00396,1,0,0.00000,25,13,happy
1725,0.30323,0.15812,12.79791,1.23485,1,0.64062,0.14031,12.81227,1.23485,1,-0.03462,0.03723,0.62929,0.00362,1,0.02680,0.04240,0.67916,0.00398,1,0,0.00000,25,13,happy
1726,0.30331,0.15837,12.82206,1.24803,1,0.64107,0.14089,12.88826,1.24803,1,-0.03802,0.04094,0.69215,0.00354,1,0.02687,0.04218,0.67766,0.00376,1,0,0.00000,25,13,happy
1727,0.30322,0.15800,12.77289,1.26121,1,0.64096,0.14087,12.96235,1.26121,1,-0.03802,0.04094,0.69215,0.00368,1,0.02687,0.04218,0.67766,0.00381,1,0,0.00000,25,13,happy
1728,0.30326,0.15786,12.71708,1.27438,1,0.64075,0.14086,12.79057,1.27438,1,-0.03802,0.04094,0.69215,0.00370,1,0.02687,0.04218,0.67766,0.00371,1,0,0.00000,25,51,happy
1729,0.30323,0.15802,12.91631,1.26309,1,0.64092,0.14091,12.58719,1.25233,1,-0.03537,0.03810,0.64403,0.00363,1,0.02569,0.04037,0.64955,0.00371,1,0,0.00000,25,51,happy
1730,0.30295,0.15825,12.54364,1.22786,1,0.64091,0.14120,12.78468,1.21710,1,-0.03537,0.03810,0.64403,0.00366,1,0.02569,0.04037,0.64955,0.00385,1,0,0.00000,25,3,happy
1731,0.30318,0.15830,13.05765,1.19263,1,0.64081,0.14127,12.74531,1.18187,1,-0.03537,0.03810,0.64403,0.00362,1,0.02569,0.04037,0.64955,0.00385,1,0,0.00000,25,3,happy
1732,0.30287,0.15842,12.61826,1.16869,1,0.64083,0.14168,12.88434,1.16869,1,-0.03462,0.03723,0.62929,0.00364,1,0.02569,0.04037,0.64955,0.00391,1,0,0.00000,25,90,happy
1733,0.30277,0.15854,12.37978,1.17999,1,0.64111,0.14166,12.41397,1.19075,1,-0.03462,0.03723,0.62929,0.00360,1,0.02569,0.04037,0.64955,0.00392,1,0,0.00000,24,82,happy
1734,0.30298,0.15908,12.77186,1.20204,1,0.64089,0.14176,12.91140,1.21280,1,-0.03462,0.03723,0.62929,0.00344,1,0.02569,0.04037,0.64955,0.00392,1,0,0.00000,24,55,happy
1735,0.30298,0.15908,12.77186,1.22409,1,0.64077,0.14171,13.01469,1.23485,1,-0.03462,0.03717,0.62929,0.00344,1,0.02687,0.04225,0.67766,0.00391,1,0,0.00000,24,58,happy
1736,0.30277,0.15850,12.90442,1.23485,1,0.64071,0.14042,13.12651,1.23485,1,-0.03462,0.03717,0.62929,0.00360,1,0.02687,0.04225,0.67766,0.00410,1,0,0.00000,24,84,happy
1737,0.30294,0.15859,13.08417,1.23485,1,0.64073,0.14009,13.39490,1.23485,1,-0.03462,0.03717,0.62929,0.00353,1,0.02687,0.04225,0.67766,0.00387,1,0,0.00000,24,84,happy
1738,0.30315,0.15826,13.29607,1.23485,1,0.64102,0.13986,13.14289,1.23485,1,-0.03462,0.03717,0.62929,0.00355,1,0.02666,0.04192,0.67247,0.00392,1,0,0.00000,24,40,happy
1739,0.30328,0.15827,12.92604,1.23485,1,0.64133,0.13991,12.71896,1.23485,1,-0.03462,0.03717,0.62929,0.00354,1,0.02666,0.04192,0.67247,0.00397,1,0,0.00000,24,40,happy
1740,0.30415,0.15833,12.75791,1.23485,1,0.64131,0.14019,12.72567,1.23485,1,-0.03462,0.03717,0.62929,0.00365,1,0.02666,0.04192,0.67247,0.00419,1,0,0.00000,24,97,happy
1741,0.30448,0.15571,13.04337,1.23485,1,0.64242,0.13913,12.64505,1.23485,1,-0.03462,0.03717,0.62929,0.00342,1,0.02666,0.04192,0.67247,0.00408,1,0,0.00000,23,149,happy
1742,0.30424,0.15615,12.97247,1.23485,1,0.64170,0.13985,12.11025,1.23485,1,-0.03462,0.03717,0.62929,0.00366,1,0.02666,0.04192,0.67247,0.00394,1,0,0.00000,23,149,happy
1743,0.30400,0.15586,12.20051,1.23485,1,0.64163,0.13899,12.31526,1.23485,1,-0.03462,0.03717,0.62929,0.00393,1,0.02666,0.04192,0.67247,0.00412,1,0,0.00000,23,65,happy
1744,0.30255,0.15823,12.39605,1.23485,1,0.64015,0.14128,14.06290,1.23485,1,-0.03462,0.03717,0.62929,0.00362,1,0.02666,0.04192,0.67247,0.00381,1,0,0.00000,23,84,happy
1745,0.30218,0.15794,12.94321,1.23485,1,0.64008,0.14095,14.05017,1.23485,1,-0.03462,0.03717,0.62929,0.00361,1,0.02666,0.04192,0.67247,0.00374,1,0,0.00000,23,55,happy
1746,0.30358,0.15890,12.88730,1.22356,1,0.64049,0.14024,13.15080,1.21280,1,-0.03572,0.03872,0.65251,0.00377,1,0.02596,0.04091,0.65321,0.00403,1,0,0.00000,23,21,happy
1747,0.30466,0.15714,12.31575,1.20151,1,0.64152,0.13831,12.34751,1.19075,1,-0.03572,0.03872,0.65251,0.00393,1,0.02596,0.04091,0.65321,0.00373,1,0,0.00000,23,33,happy
1748,0.30423,0.15674,12.27567,1.17945,1,0.64200,0.13847,11.55043,1.16869,1,-0.03572,0.03878,0.65251,0.00374,1,0.02596,0.04091,0.65321,0.00372,1,0,0.00000,23,70,happy
1749,0.30460,0.15711,12.38883,1.15740,1,0.64215,0.13892,11.53252,1.14664,1,-0.03572,0.03878,0.65251,0.00392,1,0.02596,0.04091,0.65321,0.00388,1,0,0.00000,23,70,happy
1750,0.30471,0.15710,12.25569,1.14664,1,0.64213,0.13875,11.41848,1.14664,1,-0.03572,0.03878,0.65251,0.00410,1,0.02596,0.04091,0.65321,0.00397,1,0,0.00000,23,88,happy
1751,0.30323,0.16041,11.41765,1.15793,1,0.63919,0.14142,12.76957,1.16869,1,-0.03651,0.03950,0.66360,0.00360,1,0.02633,0.04212,0.67055,0.00384,1,0,0.00000,23,54,happy
1752,0.30386,0.15682,11.89555,1.17998,1,0.64112,0.13929,12.44262,1.17998,1,-0.03462,0.03734,0.62929,0.00386,1,0.02549,0.04056,0.64765,0.00375,1,0,0.00000,23,54,happy
1753,0.30319,0.15695,11.45519,1.19128,1,0.64114,0.13929,12.51433,1.19128,1,-0.03462,0.03734,0.62929,0.00356,1,0.02549,0.04056,0.64765,0.00374,1,0,0.00000,23,55,happy
1754,0.30323,0.15655,11.77647,1.20257,1,0.64086,0.13891,11.47983,1.20257,1,-0.03462,0.03734,0.62929,0.00352,1,0.02549,0.04056,0.64765,0.00376,1,0,0.00000,23,16,happy
1755,0.30285,0.15668,12.28811,1.20257,1,0.64093,0.13862,11.25476,1.19181,1,-0.03462,0.03734,0.62929,0.00356,1,0.02549,0.04056,0.64765,0.00374,1,0,0.00000,23,2,happy
1756,0.30269,0.15586,12.25335,1.19181,1,0.64059,0.13781,11.25775,1.19181,1,-0.03462,0.03734,0.62929,0.00355,1,0.02549,0.04056,0.64765,0.00408,1,0,0.00000,23,32,happy
1757,0.30273,0.15606,12.32842,1.19181,1,0.64073,0.13828,11.41244,1.19181,1,-0.03462,0.03734,0.62929,0.00363,1,0.02549,0.04056,0.64765,0.00365,1,0,0.00000,23,32,happy
1758,0.30260,0.15672,12.70595,1.19181,1,0.64095,0.13810,11.17764,1.19181,1,-0.03462,0.03734,0.62929,0.00371,1,0.02549,0.04056,0.64765,0.00362,1,0,0.00000,23,32,happy
1759,0.30197,0.15596,11.53812,1.18052,1,0.63934,0.13781,11.74517,1.18052,1,-0.03632,0.03891,0.65458,0.00385,1,0.02484,0.03995,0.63700,0.00385,1,0,0.00000,23,32,happy
1760,0.30204,0.15555,11.64183,1.16922,1,0.63930,0.13671,11.33950,1.16922,1,-0.03632,0.03891,0.65458,0.00377,1,0.02484,0.03995,0.63700,0.00406,1,0,0.00000,23,32,happy
1761,0.30224,0.15622,11.71517,1.16922,1,0.63936,0.13667,11.19350,1.16922,1,-0.03724,0.03996,0.67227,0.00359,1,0.02484,0.03995,0.63700,0.00407,1,0,0.00000,22,32,happy
1762,0.30256,0.15746,11.58898,1.16922,1,0.63937,0.13783,11.11371,1.16922,1,-0.03724,0.03996,0.67227,0.00395,1,0.02484,0.03995,0.63700,0.00422,1,0,0.00000,22,32,happy
1763,0.30060,0.15713,11.11407,1.16922,1,0.63730,0.13894,12.34334,1.17998,1,-0.03619,0.03838,0.64779,0.00336,1,0.02580,0.04206,0.66969,0.00371,1,0,0.00000,22,32,happy
1764,0.30013,0.15778,11.20322,1.17998,1,0.63681,0.13894,11.04491,1.19074,1,-0.03619,0.03838,0.64779,0.00377,1,0.02580,0.04206,0.66969,0.00381,1,0,0.00000,22,32,happy
1765,0.29985,0.15800,11.14951,1.17945,1,0.63702,0.13898,10.83986,1.19021,1,-0.03619,0.03838,0.64779,0.00385,1,0.02580,0.04206,0.66969,0.00382,1,0,0.00000,22,32,happy
1766,0.29951,0.15795,10.98060,1.17892,1,0.63655,0.13861,11.36384,1.17892,1,-0.03610,0.03811,0.64419,0.00360,1,0.02477,0.04069,0.64783,0.00386,1,0,0.00000,22,32,happy
1767,0.29982,0.15815,11.24224,1.16913,1,0.63661,0.13841,10.85492,1.15837,1,-0.03528,0.03736,0.63057,0.00380,1,0.02448,0.04015,0.64014,0.00392,1,0,0.00000,22,32,happy
1768,0.30027,0.15820,10.80812,1.14858,1,0.63681,0.13863,11.14405,1.13782,1,-0.03528,0.03736,0.63057,0.00370,1,0.02448,0.04015,0.64014,0.00386,1,0,0.00000,22,32,happy
1769,0.30021,0.15834,11.02086,1.13782,1,0.63692,0.13859,10.88551,1.12706,1,-0.03641,0.03856,0.65175,0.00365,1,0.02477,0.04069,0.64783,0.00386,1,0,0.00000,22,32,happy
1770,0.30027,0.15820,10.80812,1.12706,1,0.63700,0.13870,10.94827,1.12706,1,-0.03619,0.03838,0.64779,0.00370,1,0.02448,0.04015,0.64014,0.00396,1,0,0.00000,22,32,happy
1771,0.30044,0.15826,11.14596,1.13685,1,0.63715,0.13885,10.55639,1.13685,1,-0.03619,0.03838,0.64779,0.00359,1,0.02448,0.04015,0.64014,0.00379,1,0,0.00000,22,32,happy
1772,0.30043,0.15832,11.03159,1.14664,1,0.63719,0.13845,10.43805,1.14664,1,-0.03619,0.03838,0.64779,0.00360,1,0.02448,0.04015,0.64014,0.00390,1,0,0.00000,22,32,happy
1773,0.30034,0.15796,10.86409,1.14664,1,0.63717,0.13894,10.35084,1.14664,1,-0.03619,0.03838,0.64779,0.00371,1,0.02448,0.04015,0.64014,0.00369,1,0,0.00000,22,57,happy
1774,0.30027,0.15803,10.87644,1.14664,1,0.63712,0.13822,10.39710,1.14664,1,-0.03619,0.03838,0.64779,0.00372,1,0.02448,0.04015,0.64014,0.00387,1,0,0.00000,22,57,happy
1775,0.30005,0.15779,10.67527,1.14664,1,0.63634,0.13826,11.01957,1.14664,1,-0.03610,0.03811,0.64419,0.00364,1,0.02509,0.04127,0.65602,0.00390,1,0,0.00000,22,52,happy
1776,0.29965,0.15825,11.48666,1.14664,1,0.63708,0.13823,10.82834,1.14664,1,-0.03610,0.03811,0.64419,0.00359,1,0.02509,0.04127,0.65602,0.00400,1,0,0.00000,22,81,happy
1777,0.29991,0.15830,11.20601,1.14664,1,0.63684,0.13816,10.50813,1.14664,1,-0.03610,0.03811,0.64419,0.00380,1,0.02509,0.04127,0.65602,0.00398,1,0,0.00000,22,70,happy
1778,0.29896,0.15768,11.04090,1.14664,1,0.63577,0.13791,11.01451,1.16995,1,-0.03599,0.03780,0.64006,0.00377,1,0.02657,0.04385,0.69818,0.00406,1,0,0.00000,22,134,happy
1779,0.29908,0.15754,10.91633,1.16995,1,0.63555,0.13730,10.53912,1.19326,1,-0.03599,0.03780,0.64006,0.00373,1,0.02657,0.04385,0.69818,0.00422,1,0,0.00000,22,105,happy
1780,0.29911,0.15739,10.85987,1.19326,1,0.63571,0.13766,10.85073,1.21658,1,-0.03599,0.03780,0.64006,0.00374,1,0.02657,0.04385,0.69818,0.00411,1,0,0.00000,22,105,happy
1781,0.29905,0.15764,11.11923,1.21658,1,0.63600,0.13740,10.90064,1.23989,1,-0.03599,0.03780,0.64006,0.00376,1,0.02657,0.04385,0.69818,0.00410,1,0,0.00000,22,72,happy
1782,0.29906,0.15756,10.93172,1.23989,1,0.63592,0.13712,10.50858,1.23989,1,-0.03599,0.03780,0.64006,0.00372,1,0.02657,0.04385,0.69818,0.00414,1,0,0.00000,22,72,happy
1783,0.29906,0.15756,10.93172,1.23989,1,0.63585,0.13746,10.73250,1.23989,1,-0.03599,0.03780,0.64006,0.00372,1,0.02657,0.04385,0.69818,0.00414,1,0,0.00000,22,27,happy
1784,0.29917,0.15778,11.04175,1.23989,1,0.63594,0.13666,10.60056,1.22734,1,-0.03601,0.03789,0.64044,0.00367,1,0.02572,0.04255,0.67746,0.00405,1,0,0.00000,22,37,happy
1785,0.29920,0.15827,11.52033,1.22734,1,0.63598,0.13722,10.61253,1.21478,1,-0.03601,0.03789,0.64044,0.00356,1,0.02572,0.04255,0.67746,0.00414,1,0,0.00000,22,37,happy
1786,0.29924,0.15793,11.42534,1.21478,1,0.63500,0.13843,11.48576,1.20223,1,-0.03601,0.03789,0.64044,0.00371,1,0.02546,0.04219,0.67064,0.00394,1,0,0.00000,22,16,happy
1787,0.29956,0.15791,9.70720,1.20223,1,0.63609,0.13582,9.65375,1.18968,1,-0.03601,0.03789,0.64044,0.00359,1,0.02546,0.04219,0.67064,0.00409,1,0,0.00000,21,25,happy
1788,0.27592,0.14782,31.96160,1.18968,1,0.63609,0.13582,9.65375,1.18968,0,-0.03601,0.03789,0.64044,0.01572,1,0.02546,0.04219,0.67064,0.00409,1,0,0.00000,21,25,happy
1789,0.27592,0.14782,31.96160,1.18968,0,0.63609,0.13582,9.65375,1.18968,0,-0.03601,0.03789,0.64044,0.01572,1,0.02546,0.04219,0.67064,0.00409,1,1,0.00000,21,27,happy
1790,0.27592,0.14782,31.96160,1.18968,0,0.63609,0.13582,9.65375,1.18968,0,-0.03601,0.03789,0.64044,0.01572,1,0.02546,0.04219,0.67064,0.00409,1,1,0.00000,21,28,happy
1791,0.27592,0.14782,31.96160,1.18968,0,0.63609,0.13582,9.65375,1.18968,0,-0.03601,0.03789,0.64044,0.01572,1,0.02546,0.04219,0.67064,0.00409,1,1,0.00000,21,74,happy
1792,0.27592,0.14782,31.96160,1.18968,0,0.63609,0.13582,9.65375,1.18968,0,-0.03601,0.03789,0.64044,0.01572,1,0.02546,0.04219,0.67064,0.00409,1,1,0.00000,21,37,happy
1793,0.27592,0.14782,31.96160,1.18968,0,0.63609,0.13582,9.65375,1.18968,0,-0.03601,0.03789,0.64044,0.01572,1,0.02546,0.04219,0.67064,0.00409,1,1,0.00000,21,18,happy
1794,0.27592,0.14782,31.96160,1.18968,0,0.63609,0.13582,9.65375,1.18968,0,-0.03601,0.03789,0.64044,0.01572,1,0.02546,0.04219,0.67064,0.00409,1,1,0.00000,21,18,happy
1795,0.27592,0.14782,31.96160,1.18968,0,0.63609,0.13582,9.65375,1.18968,0,-0.03601,0.03789,0.64044,0.01572,1,0.02546,0.04219,0.67064,0.00409,1,1,0.00000,21,5,happy
1796,0.27592,0.14782,31.96160,1.18968,0,0.63609,0.13582,9.65375,1.18968,0,-0.03601,0.03789,0.64044,0.01572,1,0.02546,0.04219,0.67064,0.00409,1,1,0.00000,21,32,happy
1797,0.27592,0.14782,31.96160,1.18968,0,0.63609,0.13582,9.65375,1.18968,0,-0.03601,0.03789,0.64044,0.01572,1,0.02546,0.04219,0.67064,0.00409,1,1,0.00000,21,3,happy
1798,0.27592,0.14782,31.96160,1.18968,0,0.63609,0.13582,9.65375,1.18968,0,-0.03601,0.03789,0.64044,0.01572,1,0.02546,0.04219,0.67064,0.00409,1,1,0.00000,21,3,happy
1799,0.27592,0.14782,31.96160,1.18968,0,0.63609,0.13582,9.65375,1.18968,0,-0.03601,0.03789,0.64044,0.01572,1,0.02546,0.04219,0.67064,0.00409,1,1,0.00000,21,38,happy
1800,0.27592,0.14782,31.96160,1.18968,0,0.63609,0.13582,9.65375,1.18968,0,-0.03601,0.03789,0.64044,0.01572,1,0.02546,0.04219,0.67064,0.00409,1,1,0.00000,21,91,happy
1801,0.27592,0.14782,31.96160,1.18968,0,0.63609,0.13582,9.65375,1.18968,0,-0.03601,0.03789,0.64044,0.01572,1,0.02546,0.04219,0.67064,0.00409,1,1,0.00000,21,86,happy
1802,0.29829,0.16173,11.27644,1.18968,1,0.63443,0.13949,11.90027,1.18968,1,-0.03601,0.03789,0.64044,0.00361,1,0.02546,0.04219,0.67064,0.00379,1,0,0.69707,22,86,happy
1803,0.29814,0.16068,11.03754,1.18968,1,0.63476,0.13887,11.67707,1.18968,1,-0.03601,0.03789,0.64044,0.00372,1,0.02546,0.04219,0.67064,0.00379,1,0,0.00000,22,99,happy
1804,0.29819,0.16080,11.00395,1.18968,1,0.63455,0.13923,11.82423,1.18968,1,-0.03601,0.03789,0.64044,0.00381,1,0.02546,0.04219,0.67064,0.00378,1,0,0.00000,22,118,happy
1805,0.29810,0.16096,11.12129,1.18968,1,0.63455,0.13923,11.82423,1.18968,1,-0.03601,0.03789,0.64044,0.00377,1,0.02546,0.04219,0.67064,0.00378,1,0,0.00000,22,101,happy
1806,0.29798,0.16173,11.37366,1.18968,1,0.63468,0.13948,11.48666,1.18968,1,-0.03601,0.03789,0.64044,0.00375,1,0.02546,0.04219,0.67064,0.00400,1,0,0.00000,22,67,happy
1807,0.29668,0.15984,12.54393,1.18968,1,0.63372,0.13849,11.82713,1.18968,1,-0.03601,0.03789,0.64044,0.00354,1,0.02546,0.04219,0.67064,0.00348,1,0,0.00000,22,70,happy
1808,0.29669,0.15984,12.51817,1.18968,1,0.63388,0.13869,12.20858,1.18968,1,-0.03601,0.03789,0.64044,0.00357,1,0.02546,0.04219,0.67064,0.00338,1,0,0.00000,22,72,happy
1809,0.29546,0.15895,11.43522,1.20097,1,0.63270,0.13717,11.25078,1.20097,1,-0.03847,0.03968,0.67392,0.00382,1,0.02398,0.04075,0.64779,0.00413,1,0,0.00000,22,50,happy
1810,0.29551,0.15887,11.33895,1.21226,1,0.63274,0.13721,11.21713,1.21226,1,-0.03847,0.03968,0.67392,0.00392,1,0.02398,0.04075,0.64779,0.00401,1,0,0.00000,22,50,happy
1811,0.29551,0.15893,11.25635,1.22356,1,0.63277,0.13715,11.14862,1.21280,1,-0.03847,0.03968,0.67392,0.00390,1,0.02399,0.04073,0.64646,0.00397,1,0,0.00000,22,50,happy
1812,0.29592,0.15931,11.32544,1.22409,1,0.63281,0.13676,10.81260,1.21333,1,-0.03847,0.03968,0.67392,0.00392,1,0.02399,0.04073,0.64646,0.00382,1,0,0.00000,21,50,happy
1813,0.29586,0.15953,11.51666,1.21333,1,0.63285,0.13693,10.47523,1.20257,1,-0.03847,0.03968,0.67392,0.00397,1,0.02399,0.04073,0.64646,0.00397,1,0,0.00000,21,52,happy
1814,0.29541,0.16020,11.21146,1.19128,1,0.63205,0.13685,10.43325,1.19128,1,-0.03738,0.03837,0.65164,0.00361,1,0.02398,0.04075,0.64779,0.00380,1,0,0.00000,21,52,happy
1815,0.29580,0.16019,10.85802,1.17998,1,0.63195,0.13689,10.44422,1.19074,1,-0.03738,0.03837,0.65164,0.00371,1,0.02398,0.04075,0.64779,0.00379,1,0,0.00000,21,52,happy
1816,0.29553,0.16008,10.80224,1.17945,1,0.63236,0.13468,9.63285,1.19021,1,-0.03738,0.03837,0.65164,0.00369,1,0.02398,0.04075,0.64779,0.00443,1,0,0.00000,21,52,happy
1817,0.29552,0.16001,10.83041,1.17891,1,0.63201,0.13693,10.31372,1.18967,1,-0.03738,0.03837,0.65164,0.00365,1,0.02398,0.04075,0.64779,0.00377,1,0,0.00000,21,52,happy
1818,0.29544,0.15966,10.32926,1.18967,1,0.63198,0.13550,10.11537,1.17891,1,-0.03565,0.03654,0.62157,0.00403,1,0.02391,0.04067,0.64756,0.00418,1,0,0.00000,21,52,happy
1819,0.29542,0.16038,10.76493,1.17891,1,0.63208,0.13575,10.18382,1.16815,1,-0.03565,0.03654,0.62157,0.00367,1,0.02391,0.04067,0.64756,0.00416,1,0,0.00000,21,52,happy
1820,0.29512,0.15957,10.62020,1.16815,1,0.63210,0.13686,10.22937,1.15739,1,-0.03565,0.03654,0.62157,0.00385,1,0.02391,0.04067,0.64756,0.00412,1,0,0.00000,21,52,happy
1821,0.29530,0.15978,10.08614,1.15739,1,0.63212,0.13743,10.17887,1.14663,1,-0.03565,0.03654,0.62157,0.00391,1,0.02391,0.04067,0.64756,0.00411,1,0,0.00000,21,52,happy
1822,0.29513,0.15975,10.30024,1.14663,1,0.63208,0.13745,10.18494,1.14663,1,-0.03565,0.03654,0.62157,0.00381,1,0.02391,0.04067,0.64756,0.00409,1,0,0.00000,21,52,happy
1823,0.29590,0.16004,10.27846,1.15793,1,0.63253,0.13796,9.70506,1.16869,1,-0.03879,0.03982,0.67742,0.00379,1,0.02500,0.04236,0.67539,0.00400,1,0,0.00000,21,52,happy
1824,0.29552,0.16031,10.04763,1.17998,1,0.63263,0.13817,10.02251,1.19074,1,-0.03879,0.03982,0.67742,0.00379,1,0.02500,0.04236,0.67539,0.00397,1,0,0.00000,21,52,happy
1825,0.29562,0.16013,9.88715,1.20204,1,0.63270,0.13783,9.48646,1.20204,1,-0.03879,0.03982,0.67742,0.00381,1,0.02432,0.04109,0.65513,0.00409,1,0,0.00000,21,52,happy
1826,0.29595,0.16010,10.29929,1.21333,1,0.63229,0.13801,9.79308,1.21333,1,-0.03879,0.03982,0.67742,0.00380,1,0.02432,0.04109,0.65513,0.00407,1,0,0.00000,21,52,happy
1827,0.29601,0.16011,10.29490,1.21333,1,0.63247,0.13802,10.38346,1.20257,1,-0.03879,0.03982,0.67742,0.00382,1,0.02432,0.04109,0.65513,0.00394,1,0,0.00000,21,52,happy
1828,0.29595,0.16010,10.29929,1.21575,1,0.63220,0.13824,10.01688,1.20499,1,-0.04009,0.04115,0.70114,0.00381,1,0.02432,0.04109,0.65513,0.00400,1,0,0.00000,21,52,happy
1829,0.29585,0.16055,10.12681,1.21816,1,0.63220,0.13816,9.84659,1.21816,1,-0.04009,0.04115,0.70114,0.00371,1,0.02432,0.04109,0.65513,0.00399,1,0,0.00000,21,52,happy
1830,0.29599,0.16060,10.36292,1.23134,1,0.63229,0.13804,9.83394,1.23134,1,-0.04009,0.04115,0.70114,0.00368,1,0.02432,0.04109,0.65513,0.00400,1,0,0.00000,21,52,happy
1831,0.29556,0.16098,9.83548,1.22005,1,0.63149,0.13912,11.12969,1.23081,1,-0.03738,0.03824,0.65164,0.00362,1,0.02504,0.04235,0.67632,0.00373,1,0,0.00000,21,52,happy
